           YEAR,           JDAY,        PRECACC,          ETACC,         ROFACC,      OVRFLWACC,      LATFLWACC,    DRAINSOLACC,       DSTGWACC,           PREC,             ET,            ROF,         OVRFLW,         LATFLW,       DRAINSOL,        FZWSCAN,        LQWSCAN,            SNO,        LQWSSNO,        LQWSPND,       LQWSSOL1,       FZWSSOL1,       ALWSSOL1,       LQWSSOL2,       FZWSSOL2,       ALWSSOL2,       LQWSSOL3,       FZWSSOL3,       ALWSSOL3,        LQWSSOL,        FZWSSOL,        ALWSSOL,          STGGW,            DZS,           STGW,          DSTGW,
           1980,              1,  0.3183309    ,  0.4309025    ,   55.11657    ,  0.1971695E-02,   55.11460    ,   0.000000    ,  -51.73572    ,  0.3183309    ,  0.4309025    ,   55.11657    ,  0.1971695E-02,   55.11460    ,   0.000000    ,  0.7424001E-01,  0.3081440E-05,  0.3444327E-01,   0.000000    ,   0.000000    ,   18.03623    ,   4.174964    ,   22.21120    ,   60.80711    ,  0.5353293E-04,   60.80716    ,   470.2061    ,   0.000000    ,   470.2061    ,   549.0494    ,   4.175018    ,   553.2245    ,   4.083370    ,   0.000000    ,   557.4165    ,  -51.73572    ,
           1980,              2,  0.7229772    ,  0.6621736    ,   56.88816    ,  0.1582863E-01,   56.87234    ,   0.000000    ,  -57.43359    ,  0.4046463    ,  0.2312711    ,   1.771589    ,  0.1385693E-01,   1.757732    ,   0.000000    ,  0.1879536    ,  0.1146048E-03,  0.1435543    ,   0.000000    ,   0.000000    ,   8.467494    ,   17.10863    ,   25.57612    ,   56.75215    ,  0.2496948    ,   57.00183    ,   455.6209    ,   0.000000    ,   455.6209    ,   520.8406    ,   17.35833    ,   538.1989    ,   9.152043    ,   0.000000    ,   547.6826    ,  -9.733887    ,
           1980,              3,   1.575808    ,  0.6981030    ,   56.89022    ,  0.1789679E-01,   56.87234    ,   0.000000    ,  -58.82648    ,  0.8528313    ,  0.3592950E-01,  0.2068163E-02,  0.2068163E-02,   0.000000    ,   0.000000    ,  0.4557213    ,  0.5893960E-03,  0.7088949    ,  0.4931524E-14,   0.000000    ,   5.101496    ,   23.72244    ,   28.82394    ,   53.05092    ,   1.222245    ,   54.27318    ,   450.1200    ,   0.000000    ,   450.1200    ,   508.2724    ,   24.94469    ,   533.2171    ,   13.56340    ,   0.000000    ,   547.9458    ,  0.2631836    ,
           1980,              4,   1.829165    ,  0.7218244    ,   56.89073    ,  0.1840216E-01,   56.87234    ,   0.000000    ,  -59.45435    ,  0.2533566    ,  0.2372147E-01,  0.5053703E-03,  0.5053703E-03,   0.000000    ,   0.000000    ,  0.5081212    ,  0.1344571E-05,  0.9585578    ,   0.000000    ,   0.000000    ,   4.198191    ,   26.15463    ,   30.35283    ,   49.85641    ,   3.493087    ,   53.34949    ,   445.7774    ,   0.000000    ,   445.7774    ,   499.8320    ,   29.64772    ,   529.4797    ,   17.05058    ,   0.000000    ,   547.9970    ,  0.5120850E-01,
           1980,              5,   3.858193    ,  0.7737971    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.60345    ,   2.029028    ,  0.5197260E-01,  0.1462622E-04,  0.1462622E-04,   0.000000    ,   0.000000    ,  0.9536214    ,   0.000000    ,   1.715419    ,   0.000000    ,   0.000000    ,   3.982403    ,   27.33140    ,   31.31380    ,   46.44772    ,   6.719236    ,   53.16693    ,   441.9001    ,   0.000000    ,   441.9001    ,   492.3302    ,   34.05064    ,   526.3808    ,   19.94726    ,   0.000000    ,   548.9972    ,   1.000183    ,
           1980,              6,   4.062317    ,  0.8044237    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.57196    ,  0.2041246    ,  0.3062652E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.201111    ,   0.000000    ,   2.376520    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.02098    ,   31.97848    ,   41.78781    ,   11.71391    ,   53.50171    ,   438.2627    ,   0.000000    ,   438.2627    ,   484.0080    ,   39.73488    ,   523.7429    ,   22.40720    ,   0.000000    ,   549.7277    ,  0.7305298    ,
           1980,              7,   5.049328    ,  0.8611289    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.50128    ,  0.9870095    ,  0.5670531E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.255461    ,   0.000000    ,   2.796375    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.36819    ,   32.32570    ,   35.17574    ,   19.20954    ,   54.38529    ,   434.7737    ,   0.000000    ,   434.7737    ,   473.9069    ,   47.57773    ,   521.4846    ,   24.51923    ,   0.000000    ,   550.0558    ,  0.3281250    ,
           1980,              8,   5.468134    ,  0.9048273    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.35632    ,  0.4188054    ,  0.4369844E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.422750    ,   0.000000    ,   3.475046    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.52832    ,   32.48583    ,   29.56738    ,   25.93532    ,   55.50270    ,   431.5306    ,   0.000000    ,   431.5306    ,   465.0555    ,   54.46364    ,   519.5192    ,   26.35102    ,   0.000000    ,   550.7681    ,  0.7122803    ,
           1980,              9,   5.770392    ,  0.9387442    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.22717    ,  0.3022580    ,  0.3391706E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.371058    ,   0.000000    ,   3.792950    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.59228    ,   32.54978    ,   22.31440    ,   34.36993    ,   56.68433    ,   428.5624    ,   0.000000    ,   428.5624    ,   454.8343    ,   62.96220    ,   517.7965    ,   27.95920    ,   0.000000    ,   550.9198    ,  0.1516724    ,
           1980,             10,   7.423890    ,  0.9815967    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -59.02533    ,   1.653498    ,  0.4285252E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.594028    ,   0.000000    ,   4.624836    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.60795    ,   32.56546    ,   15.78297    ,   42.02766    ,   57.81063    ,   425.9012    ,   0.000000    ,   425.9012    ,   445.6416    ,   70.63561    ,   516.2772    ,   29.38951    ,   0.000000    ,   551.8856    ,  0.9657593    ,
           1980,             11,   7.601045    ,   1.025908    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -58.80151    ,  0.1771557    ,  0.4431094E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.661145    ,   0.000000    ,   5.275856    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.61164    ,   32.56915    ,   12.12457    ,   46.66078    ,   58.78536    ,   423.5518    ,   0.000000    ,   423.5518    ,   439.6339    ,   75.27242    ,   514.9062    ,   30.67874    ,   0.000000    ,   552.5220    ,  0.6364136    ,
           1980,             12,   9.365444    ,   1.149082    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -58.59137    ,   1.764400    ,  0.1231750    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.533032    ,  0.1361654E-01,   5.753582    ,  0.3382776E-07,   0.000000    ,   3.957865    ,   28.61539    ,   32.57324    ,   10.45193    ,   49.13416    ,   59.58609    ,   421.4978    ,  0.6683036E-06,   421.4978    ,   435.9076    ,   77.74954    ,   513.6572    ,   31.85468    ,   0.000000    ,   552.8122    ,  0.2902222    ,
           1980,             13,   9.828624    ,   1.207138    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -58.28394    ,  0.4631781    ,  0.5805588E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.733567    ,   0.000000    ,   7.304472    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62160    ,   32.57910    ,   10.14146    ,   50.14012    ,   60.28159    ,   419.6343    ,  0.1072559E-03,   419.6344    ,   433.7332    ,   78.76183    ,   512.4951    ,   32.93646    ,   0.000000    ,   554.4695    ,   1.657349    ,
           1980,             14,   10.07531    ,   1.264709    ,   56.89075    ,  0.1841678E-01,   56.87234    ,   0.000000    ,  -58.02240    ,  0.2466834    ,  0.5757113E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.549835    ,  0.6433949E-05,   7.565286    ,   0.000000    ,   0.000000    ,   3.957508    ,   28.62179    ,   32.57930    ,   9.971469    ,   50.96600    ,   60.93746    ,   417.8608    ,  0.2584118E-01,   417.8866    ,   431.7898    ,   79.61363    ,   511.4034    ,   33.93626    ,   0.000000    ,   554.4548    , -0.1477051E-01,
           1980,             15,   10.26087    ,   1.350403    ,   56.89075    ,  0.1841679E-01,   56.87234    ,   0.000000    ,  -57.78674    ,  0.1855643    ,  0.8569379E-01,  0.2896724E-08,  0.2896724E-08,   0.000000    ,   0.000000    ,   1.408548    ,  0.4357981E-02,   7.934499    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62194    ,   32.57946    ,   9.939843    ,   51.62510    ,   61.56496    ,   416.0814    ,  0.1610139    ,   416.2425    ,   429.9787    ,   80.40806    ,   510.3869    ,   34.86308    ,   0.000000    ,   554.5974    ,  0.1426392    ,
           1980,             16,   10.47462    ,   1.436415    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -57.58154    ,  0.2137473    ,  0.8601189E-01,  0.1411617E-07,  0.1411617E-07,   0.000000    ,   0.000000    ,   1.238913    ,  0.4737441E-02,   8.182886    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62216    ,   32.57965    ,   9.913966    ,   52.25604    ,   62.17000    ,   414.0386    ,  0.6515024    ,   414.6901    ,   427.9100    ,   81.52970    ,   509.4398    ,   35.72284    ,   0.000000    ,   554.5892    , -0.8239746E-02,
           1980,             17,   16.71974    ,   1.573859    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -57.20862    ,   6.245124    ,  0.1374445    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.042079    ,   0.000000    ,   10.67722    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62218    ,   32.57969    ,   9.900458    ,   52.85746    ,   62.75792    ,   411.6306    ,   1.592956    ,   413.2236    ,   425.4886    ,   83.07259    ,   508.5612    ,   36.51851    ,   0.000000    ,   557.7989    ,   3.209717    ,
           1980,             18,   16.96902    ,   1.674488    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -56.70959    ,  0.2492801    ,  0.1006287    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.561288    ,   0.000000    ,   13.21892    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62216    ,   32.57967    ,   9.898257    ,   53.42757    ,   63.32582    ,   409.0546    ,   2.789205    ,   411.8438    ,   422.9103    ,   84.83894    ,   507.7492    ,   37.25356    ,   0.000000    ,   560.7831    ,   2.984253    ,
           1980,             19,   16.96907    ,   1.837996    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -56.27362    ,  0.5424055E-04,  0.1635080    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.195258    ,  0.2544837E-03,   13.47134    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62213    ,   32.57965    ,   9.896649    ,   53.97674    ,   63.87340    ,   406.4395    ,   4.105249    ,   410.5448    ,   420.2936    ,   86.70412    ,   506.9979    ,   37.93378    ,   0.000000    ,   560.5983    , -0.1848145    ,
           1980,             20,   17.24734    ,   1.973684    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -55.88599    ,  0.2782601    ,  0.1356877    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.887687    ,  0.5970672E-02,   13.75822    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62232    ,   32.57983    ,   9.895578    ,   54.50238    ,   64.39798    ,   403.6181    ,   5.707357    ,   409.3255    ,   417.4712    ,   88.83207    ,   506.3033    ,   38.56292    ,   0.000000    ,   560.5181    , -0.8020020E-01,
           1980,             21,   17.24820    ,   2.094767    ,   56.89075    ,  0.1841680E-01,   56.87234    ,   0.000000    ,  -55.53796    ,  0.8685110E-03,  0.1210825    ,  0.1813176E-09,  0.1813176E-09,   0.000000    ,   0.000000    ,   1.633715    ,  0.3626054E-02,   14.02939    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.62269    ,   32.58020    ,   9.895056    ,   55.00209    ,   64.89713    ,   400.6971    ,   7.487917    ,   408.1851    ,   414.5497    ,   91.11269    ,   505.6624    ,   39.14404    ,   0.000000    ,   560.4732    , -0.4492188E-01,
           1980,             22,   17.32631    ,   2.199521    ,   56.89075    ,  0.1841681E-01,   56.87234    ,   0.000000    ,  -55.22870    ,  0.7811107E-01,  0.1047543    ,  0.4500084E-08,  0.4500084E-08,   0.000000    ,   0.000000    ,   1.347530    ,  0.1427598E-01,   14.20572    ,  0.2556547E-05,  0.1442093E-10,   3.957507    ,   28.62763    ,   32.58515    ,   9.894542    ,   55.47769    ,   65.37222    ,   397.6992    ,   9.424413    ,   407.1237    ,   411.5513    ,   93.52974    ,   505.0811    ,   39.68116    ,   0.000000    ,   560.3298    , -0.1433716    ,
           1980,             23,   18.05895    ,   2.296337    ,   56.89075    ,  0.1841681E-01,   56.87234    ,   0.000000    ,  -54.94055    ,  0.7326394    ,  0.9681613E-01,  0.2235210E-08,  0.2235210E-08,   0.000000    ,   0.000000    ,   1.075566    ,  0.3547448E-01,   14.57781    ,  0.2457264E-03,  0.1138849E-05,   3.957524    ,   28.65836    ,   32.61588    ,   9.894260    ,   55.94570    ,   65.83997    ,   394.6730    ,   11.47328    ,   406.1463    ,   408.5248    ,   96.07734    ,   504.6021    ,   40.17800    ,   0.000000    ,   560.4692    ,  0.1393433    ,
           1980,             24,   21.10656    ,   2.421812    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -54.59448    ,   3.047603    ,  0.1254752    ,  0.1658556E-07,  0.1658556E-07,   0.000000    ,   0.000000    ,   1.383968    ,  0.3660995E-04,   16.21868    ,  0.1293624E-07,   0.000000    ,   3.957507    ,   28.69276    ,   32.65027    ,   9.894161    ,   56.39926    ,   66.29341    ,   391.8649    ,   13.36336    ,   405.2284    ,   405.7165    ,   98.45539    ,   504.1721    ,   40.63833    ,   0.000000    ,   562.4130    ,   1.943848    ,
           1980,             25,   23.73199    ,   2.552508    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -54.16132    ,   2.625438    ,  0.1306957    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.082473    ,   0.000000    ,   18.41282    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69277    ,   32.65027    ,   9.893987    ,   56.80509    ,   66.69908    ,   389.2940    ,   15.05976    ,   404.3537    ,   403.1455    ,   100.5576    ,   503.7031    ,   41.06573    ,   0.000000    ,   565.2640    ,   2.850952    ,
           1980,             26,   24.71430    ,   2.668754    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -53.70636    ,  0.9823043    ,  0.1162452    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.273809    ,   0.000000    ,   19.69065    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69277    ,   32.65027    ,   9.893852    ,   57.18980    ,   67.08366    ,   386.8441    ,   16.69069    ,   403.5348    ,   400.6955    ,   102.5733    ,   503.2687    ,   41.46280    ,   0.000000    ,   566.6960    ,   1.432007    ,
           1980,             27,   24.97657    ,   2.755254    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -53.27039    ,  0.2622751    ,  0.8650035E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   2.149122    ,   0.000000    ,   20.24230    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69277    ,   32.65027    ,   9.893798    ,   57.55168    ,   67.44546    ,   384.3373    ,   18.43389    ,   402.7712    ,   398.1886    ,   104.6783    ,   502.8669    ,   41.83164    ,   0.000000    ,   567.0900    ,  0.3939819    ,
           1980,             28,   25.18214    ,   2.828504    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -52.85907    ,  0.2055727    ,  0.7325000E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.971840    ,   0.000000    ,   20.64196    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69277    ,   32.65027    ,   9.893774    ,   57.89044    ,   67.78419    ,   381.6725    ,   20.38942    ,   402.0620    ,   395.5238    ,   106.9726    ,   502.4965    ,   42.17353    ,   0.000000    ,   567.2838    ,  0.1938477    ,
           1980,             29,   25.18358    ,   2.901989    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -52.47736    ,  0.1440274E-02,  0.7348585E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.740718    ,   0.000000    ,   20.86877    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69277    ,   32.65027    ,   9.893768    ,   58.20832    ,   68.10209    ,   378.9201    ,   22.48358    ,   401.4036    ,   392.7714    ,   109.3847    ,   502.1559    ,   42.48940    ,   0.000000    ,   567.2552    , -0.2862549E-01,
           1980,             30,   25.22486    ,   3.003558    ,   56.89075    ,  0.1841683E-01,   56.87234    ,   0.000000    ,  -52.12433    ,  0.4127064E-01,  0.1015692    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.496039    ,   0.000000    ,   21.04365    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69276    ,   32.65027    ,   9.893768    ,   58.50101    ,   68.39478    ,   375.9161    ,   24.88600    ,   400.8022    ,   389.7674    ,   112.0798    ,   501.8473    ,   42.77821    ,   0.000000    ,   567.1652    , -0.8996582E-01,
           1980,             31,   25.23711    ,   3.119218    ,   56.89075    ,  0.1841684E-01,   56.87234    ,   0.000000    ,  -51.79730    ,  0.1225221E-01,  0.1156609    ,  0.1128858E-07,  0.1128858E-07,   0.000000    ,   0.000000    ,   1.259662    ,  0.4731836E-03,   21.20432    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.69276    ,   32.65027    ,   9.893768    ,   58.76311    ,   68.65689    ,   372.6949    ,   27.57177    ,   400.2666    ,   386.5461    ,   115.0276    ,   501.5738    ,   43.03669    ,   0.000000    ,   567.0749    , -0.9033203E-01,
           1980,             32,   25.66629    ,   3.254336    ,   56.89075    ,  0.1841684E-01,   56.87234    ,   0.000000    ,  -51.48584    ,  0.4291793    ,  0.1351173    ,  0.1483247E-09,  0.1483247E-09,   0.000000    ,   0.000000    ,   1.059874    ,  0.1770295E-01,   21.53942    ,  0.2325960E-05,  0.5824469E-04,   3.957507    ,   28.69950    ,   32.65699    ,   9.893768    ,   59.00060    ,   68.89436    ,   369.4777    ,   30.32176    ,   399.7994    ,   383.3289    ,   118.0219    ,   501.3508    ,   43.26509    ,   0.000000    ,   567.2330    ,  0.1580811    ,
           1980,             33,   25.83737    ,   3.349943    ,   56.89075    ,  0.1841684E-01,   56.87234    ,   0.000000    ,  -51.19006    ,  0.1710854    ,  0.9560766E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,  0.8552904    ,  0.1320327E-01,   21.82605    ,  0.4691951E-07,  0.2211123E-05,   3.957507    ,   28.71164    ,   32.66916    ,   9.893768    ,   59.22681    ,   69.12057    ,   366.4879    ,   32.90323    ,   399.3912    ,   380.3392    ,   120.8417    ,   501.1810    ,   43.46631    ,   0.000000    ,   567.3417    ,  0.1087646    ,
           1980,             34,   26.93805    ,   3.559552    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -50.89111    ,   1.100675    ,  0.2096095    ,  0.2224813E-07,  0.2224813E-07,   0.000000    ,   0.000000    ,  0.8101094    ,  0.1822876E-01,   22.55705    ,  0.3202916E-06,   0.000000    ,   3.957507    ,   28.71182    ,   32.66932    ,   9.893768    ,   59.43487    ,   69.32863    ,   363.7254    ,   35.29280    ,   399.0181    ,   377.5767    ,   123.4395    ,   501.0161    ,   43.63849    ,   0.000000    ,   568.0400    ,  0.6983032    ,
           1980,             35,   26.96393    ,   3.655545    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -50.60376    ,  0.2587715E-01,  0.9599310E-01,  0.1145962E-09,  0.1145962E-09,   0.000000    ,   0.000000    ,  0.6487034    ,  0.6616788E-02,   22.94815    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71192    ,   32.66944    ,   9.893768    ,   59.62460    ,   69.51836    ,   361.1926    ,   37.47760    ,   398.6702    ,   375.0439    ,   125.8141    ,   500.8580    ,   43.77678    ,   0.000000    ,   568.2382    ,  0.1981812    ,
           1980,             36,   26.97692    ,   3.714628    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -50.33417    ,  0.1299659E-01,  0.5908362E-01,  0.2458979E-08,  0.2458979E-08,   0.000000    ,   0.000000    ,  0.5111535    ,  0.2221408E-02,   23.04897    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71192    ,   32.66943    ,   9.893768    ,   59.79891    ,   69.69268    ,   358.7635    ,   39.60233    ,   398.3659    ,   372.6148    ,   128.1132    ,   500.7280    ,   43.88523    ,   0.000000    ,   568.1756    , -0.6262207E-01,
           1980,             37,   28.34111    ,   3.834688    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -50.07141    ,   1.364195    ,  0.1200592    ,  0.3012069E-09,  0.3012069E-09,   0.000000    ,   0.000000    ,  0.5184379    ,  0.9064314E-02,   23.32583    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71196    ,   32.66948    ,   9.893768    ,   59.96126    ,   69.85503    ,   356.3409    ,   41.77259    ,   398.1135    ,   370.1922    ,   130.4458    ,   500.6380    ,   43.96814    ,   0.000000    ,   568.4595    ,  0.2839355    ,
           1980,             38,   28.65054    ,   4.035033    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -49.79456    ,  0.3094236    ,  0.2003451    ,  0.7340900E-09,  0.7340900E-09,   0.000000    ,   0.000000    ,  0.7078370    ,  0.2080383E-01,   24.18721    ,  0.5985648E-05,  0.7055182E-05,   3.957507    ,   28.71266    ,   32.67017    ,   9.893768    ,   60.10440    ,   69.99816    ,   354.0977    ,   43.80525    ,   397.9030    ,   367.9490    ,   132.6223    ,   500.5713    ,   44.03047    ,   0.000000    ,   569.5175    ,   1.057922    ,
           1980,             39,   28.70870    ,   4.247143    ,   56.89075    ,  0.1841686E-01,   56.87234    ,   0.000000    ,  -49.53424    ,  0.5816693E-01,  0.2121094    ,  0.1894316E-08,  0.1894316E-08,   0.000000    ,   0.000000    ,  0.4341057    ,  0.2911375E-01,   24.40014    ,  0.5865089E-04,  0.5216596E-04,   3.957507    ,   28.71414    ,   32.67165    ,   9.893768    ,   60.22607    ,   70.11985    ,   352.1291    ,   45.57309    ,   397.7022    ,   365.9803    ,   134.5133    ,   500.4937    ,   44.08042    ,   0.000000    ,   569.4374    , -0.8001709E-01,
           1980,             40,   29.15990    ,   4.432189    ,   56.89075    ,  0.1841688E-01,   56.87234    ,   0.000000    ,  -49.28589    ,  0.4511951    ,  0.1850467    ,  0.1332817E-07,  0.1332817E-07,   0.000000    ,   0.000000    ,  0.2525053    ,  0.1882683E-01,   24.66490    ,  0.2608652E-05,  0.5084738E-08,   3.957507    ,   28.71497    ,   32.67248    ,   9.893768    ,   60.33408    ,   70.22785    ,   350.3253    ,   47.19742    ,   397.5226    ,   364.1766    ,   136.2465    ,   500.4229    ,   44.12233    ,   0.000000    ,   569.4815    ,  0.4406738E-01,
           1980,             41,   29.17916    ,   4.591085    ,   56.89075    ,  0.1841689E-01,   56.87234    ,   0.000000    ,  -49.04773    ,  0.1926770E-01,  0.1588977    ,  0.1633089E-07,  0.1633089E-07,   0.000000    ,   0.000000    ,  0.1708996    ,  0.1208379E-01,   24.84758    ,  0.2095196E-05,  0.1063926E-06,   3.957507    ,   28.71498    ,   32.67249    ,   9.893768    ,   60.43198    ,   70.32574    ,   348.6654    ,   48.70181    ,   397.3672    ,   362.5167    ,   137.8488    ,   500.3654    ,   44.15966    ,   0.000000    ,   569.5555    ,  0.7397461E-01,
           1980,             42,   30.22086    ,   4.749414    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -48.81842    ,   1.041690    ,  0.1583277    ,  0.9085737E-08,  0.9085737E-08,   0.000000    ,   0.000000    ,  0.1283555    ,  0.1915686E-01,   25.02800    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71529    ,   32.67278    ,   9.893768    ,   60.52425    ,   70.41801    ,   347.0391    ,   50.17412    ,   397.2132    ,   360.8904    ,   139.4137    ,   500.3040    ,   44.19439    ,   0.000000    ,   569.6740    ,  0.1185303    ,
           1980,             43,   32.79789    ,   4.838721    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -48.55200    ,   2.577042    ,  0.8930784E-01,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,  0.7731152    ,  0.3432716E-03,   26.45186    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71610    ,   32.67361    ,   9.893768    ,   60.61272    ,   70.50650    ,   345.4590    ,   51.62729    ,   397.0862    ,   359.3102    ,   140.9561    ,   500.2663    ,   44.22751    ,   0.000000    ,   571.7192    ,   2.045166    ,
           1980,             44,   34.31767    ,   4.966878    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -48.25104    ,   1.519776    ,  0.1281571    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.294806    ,   0.000000    ,   27.96687    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71610    ,   32.67361    ,   9.893768    ,   60.69803    ,   70.59182    ,   343.9675    ,   52.99419    ,   396.9617    ,   357.8188    ,   142.4083    ,   500.2271    ,   44.25925    ,   0.000000    ,   573.7481    ,   2.028931    ,
           1980,             45,   35.14471    ,   5.070633    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -47.94855    ,  0.8270395    ,  0.1037543    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.346052    ,   0.000000    ,   28.60501    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71610    ,   32.67361    ,   9.893768    ,   60.78145    ,   70.67522    ,   342.4561    ,   54.38514    ,   396.8412    ,   356.3074    ,   143.8827    ,   500.1900    ,   44.28904    ,   0.000000    ,   574.4302    ,  0.6821289    ,
           1980,             46,   36.20323    ,   5.218618    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -47.63898    ,   1.058517    ,  0.1479855    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.440335    ,   0.000000    ,   29.43315    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71610    ,   32.67361    ,   9.893768    ,   60.86316    ,   70.75694    ,   340.7586    ,   55.96609    ,   396.7248    ,   354.6099    ,   145.5453    ,   500.1553    ,   44.31673    ,   0.000000    ,   575.3455    ,  0.9152832    ,
           1980,             47,   36.25269    ,   5.501278    ,   56.89075    ,  0.1841690E-01,   56.87234    ,   0.000000    ,  -47.33447    ,  0.4946692E-01,  0.2826604    ,   0.000000    ,   0.000000    ,   0.000000    ,   0.000000    ,   1.291581    ,  0.1816113E-01,   29.95724    ,   0.000000    ,   0.000000    ,   3.957507    ,   28.71611    ,   32.67362    ,   9.893768    ,   60.94300    ,   70.83677    ,   338.9095    ,   57.70422    ,   396.6136    ,   352.7607    ,   147.3633    ,   500.1240    ,   44.34180    ,   0.000000    ,   575.7328    ,  0.3873291    ,
